Train Episode: 111	Loss: 4.299948	Accuracy: 0.000	Current Training Data Per Class 1: 5	Loss 2: 3.332551	Accuracy 2: 0.210	Current Training Data Per Class 2: 39	 Total loss: 3.816250	 Total Accuracy: 0.105
Train Episode: 112	Loss: 1.822342	Accuracy: 0.290	Current Training Data Per Class 1: 6	Loss 2: 5.330813	Accuracy 2: 0.000	Current Training Data Per Class 2: 15	 Total loss: 3.576578	 Total Accuracy: 0.145
Train Episode: 113	Loss: 4.160332	Accuracy: 0.000	Current Training Data Per Class 1: 14	Loss 2: 2.959623	Accuracy 2: 0.200	Current Training Data Per Class 2: 6	 Total loss: 3.559978	 Total Accuracy: 0.100
Train Episode: 114	Loss: 2.563672	Accuracy: 0.400	Current Training Data Per Class 1: 38	Loss 2: 5.486372	Accuracy 2: 0.000	Current Training Data Per Class 2: 36	 Total loss: 4.025022	 Total Accuracy: 0.200
Train Episode: 115	Loss: 4.583542	Accuracy: 0.000	Current Training Data Per Class 1: 17	Loss 2: 2.309020	Accuracy 2: 0.450	Current Training Data Per Class 2: 20	 Total loss: 3.446281	 Total Accuracy: 0.225
Train Episode: 116	Loss: 4.904669	Accuracy: 0.000	Current Training Data Per Class 1: 29	Loss 2: 1.685784	Accuracy 2: 0.490	Current Training Data Per Class 2: 11	 Total loss: 3.295227	 Total Accuracy: 0.245
Train Episode: 117	Loss: 4.083384	Accuracy: 0.000	Current Training Data Per Class 1: 8	Loss 2: 2.917978	Accuracy 2: 0.200	Current Training Data Per Class 2: 13	 Total loss: 3.500681	 Total Accuracy: 0.100
Train Episode: 118	Loss: 3.955961	Accuracy: 0.000	Current Training Data Per Class 1: 24	Loss 2: 2.778844	Accuracy 2: 0.220	Current Training Data Per Class 2: 8	 Total loss: 3.367403	 Total Accuracy: 0.110
Train Episode: 119	Loss: 3.796911	Accuracy: 0.200	Current Training Data Per Class 1: 25	Loss 2: 9.156045	Accuracy 2: 0.000	Current Training Data Per Class 2: 34	 Total loss: 6.476478	 Total Accuracy: 0.100
Train Episode: 120	Loss: 2.755579	Accuracy: 0.350	Current Training Data Per Class 1: 24	Loss 2: 8.071220	Accuracy 2: 0.000	Current Training Data Per Class 2: 23	 Total loss: 5.413400	 Total Accuracy: 0.175
Train Episode: 121	Loss: 5.660432	Accuracy: 0.000	Current Training Data Per Class 1: 6	Loss 2: 3.592094	Accuracy 2: 0.200	Current Training Data Per Class 2: 9	 Total loss: 4.626264	 Total Accuracy: 0.100
Train Episode: 122	Loss: 4.148372	Accuracy: 0.000	Current Training Data Per Class 1: 32	Loss 2: 3.646493	Accuracy 2: 0.200	Current Training Data Per Class 2: 19	 Total loss: 3.897433	 Total Accuracy: 0.100
Train Episode: 123	Loss: 4.710931	Accuracy: 0.000	Current Training Data Per Class 1: 13	Loss 2: 2.398414	Accuracy 2: 0.200	Current Training Data Per Class 2: 12	 Total loss: 3.554672	 Total Accuracy: 0.100
